Contest,Candidate Issue,Party,Precinct Name,Provisional Votes,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 38,0,172,136,85,393,35.76
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 41,0,493,408,185,1086,37.44
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 42,0,570,391,127,1088,29.40
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 43,0,233,96,30,359,39.67
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 45,0,275,255,76,606,33.55
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 46,-,-,-,-,984,37.30
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 47,-,-,-,-,976,40.15
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 49,0,641,561,172,1374,37.11
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 50,-,-,-,-,2478,41.43
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 51,-,-,-,-,1118,37.43
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 53,0,487,377,177,1041,36.37
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 66,-,-,-,-,516,34.98
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 67,0,378,222,80,680,31.54
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 68,-,-,-,-,1113,40.68
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 71,0,758,704,227,1689,37.44
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 73,-,-,-,-,1445,37.56
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 75,0,252,279,106,637,38.05
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 82,0,488,360,130,978,36.37
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 83,0,841,1149,275,2265,41.01
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 84,0,684,549,207,1440,36.99
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 85,-,-,-,-,3209,36.66
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 86,0,355,211,76,642,32.36
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 89,-,-,-,-,2521,33.23
Port St. Lucie City Council District 4,Thomas C Anthony Vincent,,Precinct 91,-,-,-,-,150,38.86
Portofino Shores Seat 1,Janelle Hertz,,Precinct 39,0,69,64,32,165,28.06
Portofino Shores Seat 1,Michael Luton,,Precinct 39,0,67,62,37,166,28.23
Portofino Shores Seat 1,Susan Pelot,,Precinct 39,-,-,-,-,151,25.68
Portofino Shores Seat 1,Henry L. Schmitz Jr,,Precinct 39,-,-,-,-,106,18.03
Portofino Shores Seat 2,Bob Burke,,Precinct 39,0,155,141,80,376,60.55
Portofino Shores Seat 2,David M. Yonchak,,Precinct 39,-,-,-,-,112,18.04
Portofino Shores Seat 2,Albert G. Zemola,,Precinct 39,-,-,-,-,133,21.42
"River Place on the St. Lucie, Seat 4",Jeffrey Baldino,,Precinct 82,-,-,-,-,119,29.10
"River Place on the St. Lucie, Seat 4",John Dixon,,Precinct 82,0,53,52,52,157,38.39
"River Place on the St. Lucie, Seat 4",Bruce Wills,,Precinct 82,0,39,46,48,133,32.52
"River Place on the St. Lucie, Seat 5","Tague ""Butch"" Armstrong",,Precinct 82,0,38,38,45,121,27.69
"River Place on the St. Lucie, Seat 5",Darrel Bybee,,Precinct 82,-,-,-,-,64,14.65
"River Place on the St. Lucie, Seat 5",Karen Shaw Fopiano,,Precinct 82,0,79,93,80,252,57.67
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 1,-,-,-,-,1677,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 6,0,335,435,82,852,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 7,0,375,303,114,792,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 8,-,-,-,-,1138,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 9,0,554,244,199,997,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 10,0,83,60,31,174,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 11,0,294,345,94,733,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 12,0,726,649,241,1616,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 13,-,-,-,-,983,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 14,0,541,412,134,1087,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 15,0,608,271,214,1093,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 16,0,620,343,279,1242,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 17,0,490,437,205,1132,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 18,0,283,227,125,635,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 19,-,-,-,-,910,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 20,0,158,111,76,345,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 21,0,508,294,178,980,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 22,0,662,600,190,1452,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 23,0,603,502,215,1320,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 24,-,-,-,-,676,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 25,-,-,-,-,1330,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 26,0,676,634,176,1486,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 28,-,-,-,-,735,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 29,0,95,134,36,265,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 31,0,276,73,200,549,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 33,-,-,-,-,109,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 35,0,290,245,114,649,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 36,0,281,288,88,657,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 37,0,910,814,268,1992,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 38,0,218,182,101,501,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 39,0,303,166,170,639,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 40,0,261,222,178,661,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 41,-,-,-,-,1407,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 42,0,892,649,181,1722,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 43,0,824,407,255,1486,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 45,-,-,-,-,861,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 46,-,-,-,-,1307,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 47,0,548,478,198,1224,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 49,0,865,767,216,1848,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 50,-,-,-,-,2899,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 51,-,-,-,-,1457,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 52,0,294,244,106,644,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 53,0,665,550,201,1416,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 56,0,461,354,130,945,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 60,-,-,-,-,199,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 63,-,-,-,-,49,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 65,-,-,-,-,252,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 66,-,-,-,-,715,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 67,-,-,-,-,1043,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 68,-,-,-,-,1343,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 71,0,1069,820,345,2234,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 73,-,-,-,-,2027,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 74,0,356,169,187,712,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 75,0,340,328,111,779,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 82,0,598,513,207,1318,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 83,-,-,-,-,2813,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 84,-,-,-,-,1903,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 85,-,-,-,-,4325,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 86,0,513,317,114,944,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 89,-,-,-,-,3848,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 91,-,-,-,-,210,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 92,-,-,-,-,53,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 93,-,-,-,-,1,100.00
"St. Lucie Soil and Water, Seat 4",Stephen Koppelman,,Precinct 94,-,-,-,-,3,100.00
"Tradition 6, Seat 2",Luis A. Pagan,,Precinct 89,-,-,-,-,661,54.18
"Tradition 6, Seat 2",Frank Smith,,Precinct 89,0,293,210,56,559,45.82
No. 1 Constitutional Amendment,Yes,,Precinct 1,-,-,-,-,3508,85.00
No. 1 Constitutional Amendment,Yes,,Precinct 6,-,-,-,-,1385,78.78
No. 1 Constitutional Amendment,Yes,,Precinct 7,-,-,-,-,1237,78.09
No. 1 Constitutional Amendment,Yes,,Precinct 8,-,-,-,-,2135,83.24
No. 1 Constitutional Amendment,Yes,,Precinct 9,0,1068,543,507,2118,80.81
No. 1 Constitutional Amendment,Yes,,Precinct 10,0,143,127,73,343,82.06
No. 1 Constitutional Amendment,Yes,,Precinct 11,0,602,697,208,1507,84.10
No. 1 Constitutional Amendment,Yes,,Precinct 12,-,-,-,-,3442,85.52
No. 1 Constitutional Amendment,Yes,,Precinct 13,-,-,-,-,1889,81.14
No. 1 Constitutional Amendment,Yes,,Precinct 14,-,-,-,-,1478,72.95
No. 1 Constitutional Amendment,Yes,,Precinct 15,-,-,-,-,2759,86.46
No. 1 Constitutional Amendment,Yes,,Precinct 16,0,1215,750,647,2612,82.66
No. 1 Constitutional Amendment,Yes,,Precinct 17,-,-,-,-,1437,72.76
No. 1 Constitutional Amendment,Yes,,Precinct 18,0,393,309,172,874,75.93
No. 1 Constitutional Amendment,Yes,,Precinct 19,-,-,-,-,1382,77.90
No. 1 Constitutional Amendment,Yes,,Precinct 20,0,327,232,203,762,88.40
No. 1 Constitutional Amendment,Yes,,Precinct 21,-,-,-,-,2155,87.35
No. 1 Constitutional Amendment,Yes,,Precinct 22,0,1109,1280,425,2814,83.16
No. 1 Constitutional Amendment,Yes,,Precinct 23,-,-,-,-,2431,82.18
No. 1 Constitutional Amendment,Yes,,Precinct 24,-,-,-,-,1010,77.34
No. 1 Constitutional Amendment,Yes,,Precinct 25,-,-,-,-,2485,81.85
No. 1 Constitutional Amendment,Yes,,Precinct 26,-,-,-,-,2761,81.25
No. 1 Constitutional Amendment,Yes,,Precinct 28,-,-,-,-,1658,87.49
No. 1 Constitutional Amendment,Yes,,Precinct 29,0,153,290,80,523,86.30
No. 1 Constitutional Amendment,Yes,,Precinct 31,-,-,-,-,1321,88.18
No. 1 Constitutional Amendment,Yes,,Precinct 33,-,-,-,-,272,90.37
No. 1 Constitutional Amendment,Yes,,Precinct 35,0,507,494,248,1249,83.71
No. 1 Constitutional Amendment,Yes,,Precinct 36,0,489,558,191,1238,82.37
No. 1 Constitutional Amendment,Yes,,Precinct 37,0,1459,1470,675,3604,81.35
No. 1 Constitutional Amendment,Yes,,Precinct 38,-,-,-,-,1076,85.46
No. 1 Constitutional Amendment,Yes,,Precinct 39,-,-,-,-,1477,86.88
No. 1 Constitutional Amendment,Yes,,Precinct 40,0,433,442,334,1209,80.98
No. 1 Constitutional Amendment,Yes,,Precinct 41,-,-,-,-,2703,83.48
No. 1 Constitutional Amendment,Yes,,Precinct 42,-,-,-,-,3578,84.13
No. 1 Constitutional Amendment,Yes,,Precinct 43,0,1641,992,660,3293,84.50
No. 1 Constitutional Amendment,Yes,,Precinct 45,-,-,-,-,1667,82.98
No. 1 Constitutional Amendment,Yes,,Precinct 46,-,-,-,-,2390,82.30
No. 1 Constitutional Amendment,Yes,,Precinct 47,0,782,909,464,2155,80.65
No. 1 Constitutional Amendment,Yes,,Precinct 49,-,-,-,-,3351,81.16
No. 1 Constitutional Amendment,Yes,,Precinct 50,-,-,-,-,5473,80.93
No. 1 Constitutional Amendment,Yes,,Precinct 51,-,-,-,-,2687,82.32
No. 1 Constitutional Amendment,Yes,,Precinct 52,-,-,-,-,1360,84.00
No. 1 Constitutional Amendment,Yes,,Precinct 53,-,-,-,-,2747,84.84
No. 1 Constitutional Amendment,Yes,,Precinct 56,0,854,721,347,1922,84.74
No. 1 Constitutional Amendment,Yes,,Precinct 60,-,-,-,-,350,78.30
No. 1 Constitutional Amendment,Yes,,Precinct 63,0,49,32,30,111,86.05
No. 1 Constitutional Amendment,Yes,,Precinct 65,-,-,-,-,702,81.06
No. 1 Constitutional Amendment,Yes,,Precinct 66,-,-,-,-,1469,85.41
No. 1 Constitutional Amendment,Yes,,Precinct 67,-,-,-,-,2036,83.65
No. 1 Constitutional Amendment,Yes,,Precinct 68,-,-,-,-,2463,81.88
No. 1 Constitutional Amendment,Yes,,Precinct 71,0,1649,1682,661,3992,81.12
No. 1 Constitutional Amendment,Yes,,Precinct 73,-,-,-,-,3895,83.55
No. 1 Constitutional Amendment,Yes,,Precinct 74,0,850,411,541,1802,88.90
No. 1 Constitutional Amendment,Yes,,Precinct 75,0,605,661,257,1523,82.41
No. 1 Constitutional Amendment,Yes,,Precinct 82,-,-,-,-,2647,84.11
No. 1 Constitutional Amendment,Yes,,Precinct 83,-,-,-,-,4962,80.47
No. 1 Constitutional Amendment,Yes,,Precinct 84,-,-,-,-,3620,83.41
No. 1 Constitutional Amendment,Yes,,Precinct 85,-,-,-,-,8225,82.95
No. 1 Constitutional Amendment,Yes,,Precinct 86,0,954,729,264,1947,85.10
No. 1 Constitutional Amendment,Yes,,Precinct 89,-,-,-,-,7466,82.99
No. 1 Constitutional Amendment,Yes,,Precinct 91,-,-,-,-,416,81.73
No. 1 Constitutional Amendment,Yes,,Precinct 92,-,-,-,-,130,84.97
No. 1 Constitutional Amendment,Yes,,Precinct 93,-,-,-,-,4,80.00
No. 1 Constitutional Amendment,Yes,,Precinct 94,-,-,-,-,5,100.00
No. 1 Constitutional Amendment,No,,Precinct 1,0,291,218,110,619,15.00
No. 1 Constitutional Amendment,No,,Precinct 6,0,144,194,35,373,21.22
No. 1 Constitutional Amendment,No,,Precinct 7,-,-,-,-,347,21.91
No. 1 Constitutional Amendment,No,,Precinct 8,0,212,159,59,430,16.76
No. 1 Constitutional Amendment,No,,Precinct 9,0,307,128,68,503,19.19
No. 1 Constitutional Amendment,No,,Precinct 10,-,-,-,-,75,17.94
No. 1 Constitutional Amendment,No,,Precinct 11,0,127,123,35,285,15.90
No. 1 Constitutional Amendment,No,,Precinct 12,0,312,183,88,583,14.48
No. 1 Constitutional Amendment,No,,Precinct 13,0,188,184,67,439,18.86
No. 1 Constitutional Amendment,No,,Precinct 14,-,-,-,-,548,27.05
No. 1 Constitutional Amendment,No,,Precinct 15,0,267,99,66,432,13.54
No. 1 Constitutional Amendment,No,,Precinct 16,0,310,141,97,548,17.34
No. 1 Constitutional Amendment,No,,Precinct 17,-,-,-,-,538,27.24
No. 1 Constitutional Amendment,No,,Precinct 18,0,106,104,67,277,24.07
No. 1 Constitutional Amendment,No,,Precinct 19,-,-,-,-,392,22.10
No. 1 Constitutional Amendment,No,,Precinct 20,-,-,-,-,100,11.60
No. 1 Constitutional Amendment,No,,Precinct 21,0,163,100,49,312,12.65
No. 1 Constitutional Amendment,No,,Precinct 22,-,-,-,-,570,16.84
No. 1 Constitutional Amendment,No,,Precinct 23,0,255,206,66,527,17.82
No. 1 Constitutional Amendment,No,,Precinct 24,0,128,127,41,296,22.66
No. 1 Constitutional Amendment,No,,Precinct 25,0,282,197,72,551,18.15
No. 1 Constitutional Amendment,No,,Precinct 26,0,321,254,62,637,18.75
No. 1 Constitutional Amendment,No,,Precinct 28,-,-,-,-,237,12.51
No. 1 Constitutional Amendment,No,,Precinct 29,-,-,-,-,83,13.70
No. 1 Constitutional Amendment,No,,Precinct 31,-,-,-,-,177,11.82
No. 1 Constitutional Amendment,No,,Precinct 33,-,-,-,-,29,9.63
No. 1 Constitutional Amendment,No,,Precinct 35,0,104,104,35,243,16.29
No. 1 Constitutional Amendment,No,,Precinct 36,0,139,90,36,265,17.63
No. 1 Constitutional Amendment,No,,Precinct 37,0,363,378,85,826,18.65
No. 1 Constitutional Amendment,No,,Precinct 38,-,-,-,-,183,14.54
No. 1 Constitutional Amendment,No,,Precinct 39,0,106,67,50,223,13.12
No. 1 Constitutional Amendment,No,,Precinct 40,0,96,120,68,284,19.02
No. 1 Constitutional Amendment,No,,Precinct 41,0,249,211,75,535,16.52
No. 1 Constitutional Amendment,No,,Precinct 42,0,404,217,54,675,15.87
No. 1 Constitutional Amendment,No,,Precinct 43,-,-,-,-,604,15.50
No. 1 Constitutional Amendment,No,,Precinct 45,0,176,132,34,342,17.02
No. 1 Constitutional Amendment,No,,Precinct 46,0,263,193,58,514,17.70
No. 1 Constitutional Amendment,No,,Precinct 47,-,-,-,-,517,19.35
No. 1 Constitutional Amendment,No,,Precinct 49,0,403,311,64,778,18.84
No. 1 Constitutional Amendment,No,,Precinct 50,0,590,576,124,1290,19.07
No. 1 Constitutional Amendment,No,,Precinct 51,-,-,-,-,577,17.68
No. 1 Constitutional Amendment,No,,Precinct 52,0,131,79,49,259,16.00
No. 1 Constitutional Amendment,No,,Precinct 53,0,251,176,64,491,15.16
No. 1 Constitutional Amendment,No,,Precinct 56,0,163,139,44,346,15.26
No. 1 Constitutional Amendment,No,,Precinct 60,-,-,-,-,97,21.70
No. 1 Constitutional Amendment,No,,Precinct 63,-,-,-,-,18,13.95
No. 1 Constitutional Amendment,No,,Precinct 65,-,-,-,-,164,18.94
No. 1 Constitutional Amendment,No,,Precinct 66,-,-,-,-,251,14.59
No. 1 Constitutional Amendment,No,,Precinct 67,0,219,125,54,398,16.35
No. 1 Constitutional Amendment,No,,Precinct 68,0,284,186,75,545,18.12
No. 1 Constitutional Amendment,No,,Precinct 71,0,462,319,148,929,18.88
No. 1 Constitutional Amendment,No,,Precinct 73,0,352,321,94,767,16.45
No. 1 Constitutional Amendment,No,,Precinct 74,0,107,53,65,225,11.10
No. 1 Constitutional Amendment,No,,Precinct 75,0,128,147,50,325,17.59
No. 1 Constitutional Amendment,No,,Precinct 82,0,277,171,52,500,15.89
No. 1 Constitutional Amendment,No,,Precinct 83,0,479,626,99,1204,19.53
No. 1 Constitutional Amendment,No,,Precinct 84,0,360,276,84,720,16.59
No. 1 Constitutional Amendment,No,,Precinct 85,0,1045,529,117,1691,17.05
No. 1 Constitutional Amendment,No,,Precinct 86,0,224,86,31,341,14.90
No. 1 Constitutional Amendment,No,,Precinct 89,0,920,505,105,1530,17.01
No. 1 Constitutional Amendment,No,,Precinct 91,-,-,-,-,93,18.27
No. 1 Constitutional Amendment,No,,Precinct 92,-,-,-,-,23,15.03
No. 1 Constitutional Amendment,No,,Precinct 93,-,-,-,-,1,20.00
No. 1 Constitutional Amendment,No,,Precinct 94,0,0,0,0,0,0.00
No. 2 Constitutional Amendment,Yes,,Precinct 1,0,1014,652,430,2096,50.43
No. 2 Constitutional Amendment,Yes,,Precinct 6,-,-,-,-,1136,64.22
No. 2 Constitutional Amendment,Yes,,Precinct 7,-,-,-,-,1082,67.75
No. 2 Constitutional Amendment,Yes,,Precinct 8,0,603,401,172,1176,45.41
No. 2 Constitutional Amendment,Yes,,Precinct 9,0,857,288,203,1348,51.08
No. 2 Constitutional Amendment,Yes,,Precinct 10,0,121,98,49,268,63.36
No. 2 Constitutional Amendment,Yes,,Precinct 11,0,499,370,119,988,54.71
No. 2 Constitutional Amendment,Yes,,Precinct 12,0,1019,564,232,1815,44.78
No. 2 Constitutional Amendment,Yes,,Precinct 13,0,549,526,197,1272,54.13
No. 2 Constitutional Amendment,Yes,,Precinct 14,-,-,-,-,1688,82.58
No. 2 Constitutional Amendment,Yes,,Precinct 15,-,-,-,-,1641,51.20
No. 2 Constitutional Amendment,Yes,,Precinct 16,0,907,395,314,1616,50.69
No. 2 Constitutional Amendment,Yes,,Precinct 17,-,-,-,-,1671,84.01
No. 2 Constitutional Amendment,Yes,,Precinct 18,0,423,352,210,985,85.36
No. 2 Constitutional Amendment,Yes,,Precinct 19,-,-,-,-,1327,74.18
No. 2 Constitutional Amendment,Yes,,Precinct 20,0,269,129,119,517,59.36
No. 2 Constitutional Amendment,Yes,,Precinct 21,0,826,381,295,1502,60.59
No. 2 Constitutional Amendment,Yes,,Precinct 22,-,-,-,-,1923,56.31
No. 2 Constitutional Amendment,Yes,,Precinct 23,-,-,-,-,1775,59.15
No. 2 Constitutional Amendment,Yes,,Precinct 24,-,-,-,-,1077,81.65
No. 2 Constitutional Amendment,Yes,,Precinct 25,-,-,-,-,1896,62.08
No. 2 Constitutional Amendment,Yes,,Precinct 26,0,1010,827,258,2095,60.80
No. 2 Constitutional Amendment,Yes,,Precinct 28,-,-,-,-,669,35.25
No. 2 Constitutional Amendment,Yes,,Precinct 29,0,124,113,39,276,45.17
No. 2 Constitutional Amendment,Yes,,Precinct 31,0,478,91,329,898,60.03
No. 2 Constitutional Amendment,Yes,,Precinct 33,-,-,-,-,179,59.87
No. 2 Constitutional Amendment,Yes,,Precinct 35,0,447,338,147,932,61.93
No. 2 Constitutional Amendment,Yes,,Precinct 36,0,426,327,124,877,58.16
No. 2 Constitutional Amendment,Yes,,Precinct 37,0,1268,1050,384,2702,60.11
No. 2 Constitutional Amendment,Yes,,Precinct 38,-,-,-,-,832,65.20
No. 2 Constitutional Amendment,Yes,,Precinct 39,0,568,241,262,1071,62.49
No. 2 Constitutional Amendment,Yes,,Precinct 40,0,364,339,257,960,63.20
No. 2 Constitutional Amendment,Yes,,Precinct 41,-,-,-,-,1934,58.82
No. 2 Constitutional Amendment,Yes,,Precinct 42,-,-,-,-,2232,52.02
No. 2 Constitutional Amendment,Yes,,Precinct 43,0,1237,508,277,2022,51.32
No. 2 Constitutional Amendment,Yes,,Precinct 45,0,563,416,128,1107,54.59
No. 2 Constitutional Amendment,Yes,,Precinct 46,-,-,-,-,1789,61.18
No. 2 Constitutional Amendment,Yes,,Precinct 47,0,723,633,300,1656,60.90
No. 2 Constitutional Amendment,Yes,,Precinct 49,-,-,-,-,2464,58.67
No. 2 Constitutional Amendment,Yes,,Precinct 50,-,-,-,-,4092,59.98
No. 2 Constitutional Amendment,Yes,,Precinct 51,-,-,-,-,2057,62.48
No. 2 Constitutional Amendment,Yes,,Precinct 52,-,-,-,-,838,51.47
No. 2 Constitutional Amendment,Yes,,Precinct 53,0,979,653,280,1912,58.35
No. 2 Constitutional Amendment,Yes,,Precinct 56,0,688,435,198,1321,57.94
No. 2 Constitutional Amendment,Yes,,Precinct 60,-,-,-,-,174,39.37
No. 2 Constitutional Amendment,Yes,,Precinct 63,-,-,-,-,84,63.16
No. 2 Constitutional Amendment,Yes,,Precinct 65,-,-,-,-,377,43.79
No. 2 Constitutional Amendment,Yes,,Precinct 66,-,-,-,-,937,53.76
No. 2 Constitutional Amendment,Yes,,Precinct 67,-,-,-,-,1369,55.54
No. 2 Constitutional Amendment,Yes,,Precinct 68,-,-,-,-,1953,64.29
No. 2 Constitutional Amendment,Yes,,Precinct 71,0,1478,1096,364,2938,58.76
No. 2 Constitutional Amendment,Yes,,Precinct 73,-,-,-,-,2928,62.23
No. 2 Constitutional Amendment,Yes,,Precinct 74,0,660,261,339,1260,61.17
No. 2 Constitutional Amendment,Yes,,Precinct 75,0,519,436,141,1096,58.64
No. 2 Constitutional Amendment,Yes,,Precinct 82,0,929,578,234,1741,55.08
No. 2 Constitutional Amendment,Yes,,Precinct 83,-,-,-,-,3896,62.40
No. 2 Constitutional Amendment,Yes,,Precinct 84,-,-,-,-,2523,57.66
No. 2 Constitutional Amendment,Yes,,Precinct 85,0,3800,1786,577,6163,61.26
No. 2 Constitutional Amendment,Yes,,Precinct 86,0,699,358,136,1193,51.62
No. 2 Constitutional Amendment,Yes,,Precinct 89,-,-,-,-,5153,56.81
No. 2 Constitutional Amendment,Yes,,Precinct 91,-,-,-,-,322,62.77
No. 2 Constitutional Amendment,Yes,,Precinct 92,-,-,-,-,62,40.26
No. 2 Constitutional Amendment,Yes,,Precinct 93,-,-,-,-,2,40.00
No. 2 Constitutional Amendment,Yes,,Precinct 94,0,0,0,0,0,0.00
No. 2 Constitutional Amendment,No,,Precinct 1,-,-,-,-,2060,49.57
No. 2 Constitutional Amendment,No,,Precinct 6,0,203,347,83,633,35.78
No. 2 Constitutional Amendment,No,,Precinct 7,0,210,203,102,515,32.25
No. 2 Constitutional Amendment,No,,Precinct 8,-,-,-,-,1414,54.59
No. 2 Constitutional Amendment,No,,Precinct 9,0,525,388,378,1291,48.92
No. 2 Constitutional Amendment,No,,Precinct 10,0,56,60,39,155,36.64
No. 2 Constitutional Amendment,No,,Precinct 11,0,234,457,127,818,45.29
No. 2 Constitutional Amendment,No,,Precinct 12,-,-,-,-,2238,55.22
No. 2 Constitutional Amendment,No,,Precinct 13,-,-,-,-,1078,45.87
No. 2 Constitutional Amendment,No,,Precinct 14,0,182,131,43,356,17.42
No. 2 Constitutional Amendment,No,,Precinct 15,-,-,-,-,1564,48.80
No. 2 Constitutional Amendment,No,,Precinct 16,0,622,503,447,1572,49.31
No. 2 Constitutional Amendment,No,,Precinct 17,-,-,-,-,318,15.99
No. 2 Constitutional Amendment,No,,Precinct 18,0,77,58,34,169,14.64
No. 2 Constitutional Amendment,No,,Precinct 19,-,-,-,-,462,25.82
No. 2 Constitutional Amendment,No,,Precinct 20,0,109,142,103,354,40.64
No. 2 Constitutional Amendment,No,,Precinct 21,-,-,-,-,977,39.41
No. 2 Constitutional Amendment,No,,Precinct 22,0,440,786,266,1492,43.69
No. 2 Constitutional Amendment,No,,Precinct 23,-,-,-,-,1226,40.85
